id,source,target,size
23138,23635,23624,1
23139,23636,23624,1
23140,23637,23634,1
23141,23638,23624,1
23142,23639,54648,1
23143,23640,23626,1
23144,23641,23640,1
23145,23642,18347,1
23146,23643,23640,1
23147,23644,18347,1
23148,23645,23640,1
23149,23646,54648,1
23150,23647,23626,1
23151,23648,23624,1
23152,23649,23647,1
23153,23650,23623,1
23154,23651,23650,1
23155,23652,23624,1
23156,23653,23652,1
23157,23654,23647,1
23158,23655,54648,1
23159,23656,23626,1
23160,23657,23623,1
23161,23658,23624,1
23162,23659,23656,1
23163,23660,40171,1
23164,23661,23660,1
23165,23662,18910,1
23166,23663,40729,1
23167,23664,40034,1
23168,23665,23667,1
23169,23666,18347,1
23170,23667,21149,1
23171,23668,21060,1
23172,23669,23667,1
23173,23670,23669,1
23174,23671,23670,1
23175,23672,23670,1
23176,23673,21061,1
23177,23674,23670,1
23178,23675,21061,1
23179,23676,23670,1
23180,23677,23676,1
23181,23678,23676,1
23182,23679,23676,1
23183,23680,21061,1
23184,23681,23669,1
23185,23682,23681,1
23186,23683,23681,1
23187,23684,23681,1
23188,23685,23684,1
23189,23686,23684,1
23190,23687,23681,1
23191,23688,23681,1
23192,23689,23670,1
23193,23690,23670,1
23194,23691,21060,1
23195,23692,23667,1
23196,23693,21061,1
23197,23694,23692,1
23198,23695,23692,1
23199,23696,18347,1
23200,23697,21149,1
23201,23698,23697,1
23202,23699,18347,1
23203,23700,21060,1
23204,23701,23697,1
23205,23702,23701,1
23206,23703,21060,1
23207,23704,23697,1
23208,23705,21061,1
23209,23706,23698,1
23210,23707,21061,1
23211,23708,23698,1
23212,23709,21061,1
23213,23710,23698,1
23214,23711,23698,1
23215,23712,23710,1
23216,23713,21061,1
23217,23714,23701,1
23218,23715,23714,1
23219,23716,23714,1
23220,23717,23701,1
23221,23718,21061,1
23222,23719,23701,1
23223,23720,21061,1
23224,23721,23701,1
23225,23722,21061,1
23226,23723,23721,1
23227,23724,21060,1
23228,23725,21061,1
23229,23726,23697,1
23230,23727,23726,1
23231,23728,21060,1
23232,23729,23697,1
23233,23730,21061,1
23234,23731,23729,1
23235,23732,21061,1
23236,23733,23698,1
23237,23734,23733,1
23238,23735,23733,1
23239,23736,23733,1
23240,23737,23733,1
23241,23738,21061,1
23242,23739,23733,1
23243,23740,21061,1
23244,23741,23749,1
23245,23742,21061,1
23246,23743,23697,1
23247,23744,21061,1
23248,23745,23697,1
23249,23746,21061,1
23250,23747,23697,1
23251,23748,23697,1
23252,23749,23748,1
23253,23750,21061,1
23254,23751,23748,1
23255,23752,23751,1
23256,23753,23748,1
23257,23754,21061,1
23258,23755,23701,1
23259,23756,21061,1
23260,23757,23749,1
23261,23758,21061,1
23262,23759,23749,1
23263,23760,23749,1
23264,23761,23749,1
23265,23762,21061,1
23266,23763,23749,1
23267,23764,21061,1
23268,23765,23749,1
23269,23766,21061,1
23270,23767,23749,1
23271,23768,21061,1
23272,23769,23697,1
23273,23770,23769,1
23274,23771,21061,1
23275,23772,23769,1
23276,23773,21060,1
23277,23774,21061,1
23278,23775,23697,1
23279,23776,21061,1
23280,23777,23775,1
23281,23778,23775,1
23282,23779,23775,1
23283,23780,23697,1
23284,23781,21061,1
23285,23782,23780,1
23286,23783,23780,1
23287,23784,21061,1
23288,23785,23780,1
23289,23786,21061,1
23290,23787,23780,1
23291,23788,23787,1
23292,23789,21061,1
23293,23790,23780,1
23294,23791,23780,1
23295,23792,18347,1
23296,23793,23697,1
23297,23794,21060,1
23298,23795,23793,1
23299,23796,21061,1
23300,23797,23795,1
23301,23798,21061,1
23302,23799,23795,1
23303,23800,23793,1
23304,23801,21060,1
23305,23802,21061,1
23306,23803,23800,1
23307,23804,21060,1
23308,23805,23702,1
23309,23806,21061,1
23310,23807,23805,1
23311,23808,23805,1
23312,23809,23805,1
23313,23810,21061,1
23314,23811,23805,1
23315,23812,21061,1
23316,23813,23702,1
23317,23814,23813,1
23318,23815,21061,1
23319,23816,23702,1
23320,23817,21060,1
23321,23818,23697,1
23322,23819,21061,1
23323,23820,23818,1
23324,23821,21060,1
23325,23822,21061,1
23326,23823,23697,1
23327,23824,23823,1
23328,23825,21061,1
23329,23826,23823,1
23330,23827,21060,1
23331,23828,23697,1
23332,23829,21061,1
23333,23830,23828,1
23334,23831,21061,1
23335,23832,23828,1
23336,23833,21061,1
23337,23834,23828,1
23338,23835,21060,1
23339,23836,21061,1
23340,23837,23702,1
23341,23838,23837,1
23342,23839,23837,1
23343,23840,21061,1
23344,23841,23837,1
23345,23841,23840,1
23346,23842,23837,1
23347,23842,23840,1
23348,23843,18347,1
23349,23844,23697,1
23350,23845,23844,1
23351,23846,21060,1
23352,23847,21061,1
23353,23848,23845,1
23354,23849,23845,1
23355,23850,23845,1
23356,23851,23845,1
23357,23852,23845,1
23358,23853,21061,1
23359,23854,23845,1
23360,23855,23845,1
23361,23856,21061,1
23362,23857,23858,1
23363,23858,23844,1
23364,23859,23858,1
23365,23860,23858,1
23366,23861,23858,1
23367,23862,23858,1
23368,23863,23858,1
23369,23864,21061,1
23370,23865,23697,1
23371,23866,23865,1
23372,23867,23865,1
23373,23868,21061,1
23374,23869,23844,1
23375,23870,21061,1
23376,23871,23844,1
23377,23872,23844,1
23378,23873,21061,1
23379,23874,23844,1
23380,23875,23874,1
23381,23876,23874,1
23382,23877,21061,1
23383,23878,23697,1
23384,23879,23878,1
23385,23880,23878,1
23386,23881,23878,1
23387,23882,21060,1
23388,23883,23844,1
23389,23884,21061,1
23390,23885,23883,1
23391,23886,21060,1
23392,23887,21061,1
23393,23888,23697,1
23394,23889,23888,1
23395,23890,23888,1
23396,23891,21061,1
23397,23892,21060,1
23398,23893,21061,1
23399,23894,23697,1
23400,23895,21060,1
23401,23896,21061,1
23402,23897,23697,1
23403,23898,23897,1
23404,23899,23897,1
23405,23900,21061,1
23406,23901,23697,1
23407,23902,21060,1
23408,23903,21061,1
23409,23904,23697,1
23410,23905,21060,1
23411,23906,21061,1
23412,23907,23697,1
23413,23908,21061,1
23414,23909,23697,1
23415,23910,21061,1
23416,23911,23697,1
23417,23912,21060,1
23418,23913,21061,1
23419,23914,23697,1
23420,23915,21060,1
23421,23916,21061,1
23422,23917,23697,1
23423,23918,21061,1
23424,23919,23697,1
23425,23920,21061,1
23426,23921,23697,1
23427,23922,21061,1
23428,23923,23697,1
23429,23924,21060,1
23430,23925,21061,1
23431,23926,23697,1
23432,23927,21060,1
23433,23928,21061,1
23434,23929,23697,1
23435,23930,21061,1
23436,23931,23697,1
23437,23932,22695,1
23438,23933,23932,1
23439,23934,22695,1
23440,23935,41441,1
23441,23936,41441,1
23442,23937,21149,1
23443,23938,21149,1
23444,23939,21149,1
23445,23940,21149,1
23446,23941,18347,1
23447,23942,21060,1
23448,23943,21061,1
23449,23944,23938,1
23450,23945,23944,1
23451,23946,18347,1
23452,23947,21060,1
23453,23948,21149,1
23454,23949,21061,1
23455,23950,23948,1
23456,23951,18347,1
23457,23952,23938,1
23458,23953,21060,1
23459,23954,21061,1
23460,23955,23952,1
23461,23956,23955,1
23462,23957,23956,1
23463,23958,23956,1
23464,23959,21061,1
23465,23960,23956,1
23466,23961,23956,1
23467,23962,21061,1
23468,23963,23956,1
23469,23964,21061,1
23470,23965,23956,1
23471,23966,18228,1
23472,23967,23966,1
23473,23968,23966,1
23474,23969,18224,1
23475,23970,23968,1
23476,23971,23969,1
23477,23972,23971,1
23478,23973,23969,1
23479,23974,23956,1
23480,23975,23974,1
23481,23976,23956,1
23482,23977,23976,1
23483,23978,23976,1
23484,23979,23976,1
23485,23980,23979,1
23486,23981,23979,1
23487,23982,23979,1
23488,23983,23976,1
23489,23984,23976,1
23490,23985,23976,1
23491,23986,23976,1
23492,23987,23976,1
23493,23988,23976,1
23494,23989,23976,1
23495,23990,23976,1
23496,23991,23976,1
23497,23992,23976,1
23498,23993,23956,1
23499,23994,23956,1
23500,23995,23993,1
23501,23996,23995,1
23502,23997,23996,1
23503,23998,23976,1
23504,23999,23976,1
23505,24000,23976,1
23506,24001,23976,1
23507,24002,23956,1
23508,24003,24002,1
23509,24004,24002,1
23510,24005,24002,1
23511,24006,23993,1
23512,24007,23956,1
23513,24008,23956,1
23514,24009,24038,1
23515,24010,23956,1
23516,24011,24010,1
23517,24012,24010,1
23518,24013,24010,1
23519,24014,23956,1
23520,24015,24014,1
23521,24016,24015,1
23522,24017,24015,1
23523,24018,24015,1
23524,24019,24015,1
23525,24020,24015,1
23526,24021,24015,1
23527,24022,24015,1
23528,24023,24015,1
23529,24024,24015,1
23530,24025,24015,1
23531,24026,24015,1
23532,24027,23956,1
23533,24027,24028,1
23534,24028,11715,1
23535,24029,24014,1
23536,24030,24014,1
23537,24031,24014,1
23538,24032,24014,1
23539,24033,24014,1
23540,24034,23956,1
23541,24035,23956,1
23542,24036,24035,1
23543,24037,24035,1
23544,24038,23956,1
23545,24039,24038,1
23547,24040,18203,1
23546,24040,24038,1
23548,24041,24039,1
23549,24042,24039,1
23550,24043,24038,1
23551,24044,24039,1
23552,24045,24039,1
23553,24046,24039,1
23554,24047,23956,1
23555,24048,24039,1
23556,24049,23956,1
23557,24050,24014,1
23558,24051,24014,1
23559,24052,24051,1
23560,24053,23956,1
23561,24054,23956,1
23562,24055,23956,1
23563,24056,23956,1
23564,24057,23956,1
23565,24058,23956,1
23566,24059,23956,1
23567,24060,23955,1
23568,24061,24060,1
23569,24062,24061,1
23570,24063,24061,1
23571,24064,24060,1
23572,24065,24060,1
23573,24066,23955,1
23574,24067,23955,1
23575,24068,24060,1
23576,24069,24068,1
23577,24070,24068,1
23578,24071,24068,1
23579,24072,24071,1
23580,24073,23955,1
23581,24074,24073,1
23582,24075,24073,1
23583,24076,24073,1
23584,24077,23955,1
23585,24078,21060,1
23586,24079,23952,1
23587,24080,21061,1
23588,24081,24079,1
23589,24082,24079,1
23590,24083,21061,1
23591,24084,24079,1
23592,24085,21061,1
23593,24086,24079,1
23594,24087,21060,1
23595,24088,21061,1
23596,24089,23952,1
23597,24090,24089,1
23598,24091,24089,1
23599,24092,18347,1
23600,24093,23938,1
23601,24094,21060,1
23602,24095,24093,1
23603,24096,21061,1
23604,24097,24095,1
23605,24098,18228,1
23606,24099,24098,1
23607,24100,24097,1
23608,24101,24095,1
23609,24102,24095,1
23610,24103,24095,1
23611,24104,24095,1
23612,24105,21061,1
23613,24106,24095,1
23614,24107,21061,1
23615,24108,24095,1
23616,24109,21060,1
23617,24110,21061,1
23618,24111,24093,1
23619,24112,24111,1
23620,24113,24111,1
23621,24114,24111,1
23622,24115,21060,1
23623,24116,21061,1
23624,24117,24093,1
23625,24118,18347,1
23626,24119,24093,1
23627,24120,40692,1
23628,24121,40692,1
23629,24122,40692,1
23630,24123,40692,1
23631,24124,21060,1
23632,24125,24119,1
23633,24126,21060,1
23634,24127,54658,1
23635,24128,21061,1
23636,24129,24125,1
23637,24130,24129,1
23638,24131,24129,1
23639,24132,24131,1
23640,24133,24131,1
23641,24134,24131,1
23642,24135,24131,1
23643,24136,24131,1
23644,24137,24136,1
23645,24138,24136,1
23646,24139,24135,1
23647,24140,21153,1
23648,24141,21153,1
23649,24142,24131,1
23650,24143,24142,1
23651,24144,24129,1
23652,24145,24144,1
23653,24146,24130,1
23654,24147,24130,1
23655,24148,24130,1
23656,24149,24131,1
23657,24150,24131,1
23658,24151,24142,1
23659,24152,24142,1
23660,24153,24131,1
23661,24154,24131,1
23662,24155,24154,1
23663,24156,24154,1
23664,24157,24142,1
23665,24158,24154,1
23666,24159,24131,1
23667,24160,24131,1
23668,24161,24142,1
23669,24162,24154,1
23670,24163,24142,1
23671,24164,24154,1
23672,24165,24154,1
23673,24166,24142,1
23674,24167,24142,1
23675,24168,24125,1
23676,24169,21061,1
23677,24170,24168,1
23678,24171,24170,1
23679,24172,24170,1
23680,24173,21061,1
23681,24174,24168,1
23682,24175,24168,1
23683,24176,21061,1
23684,24177,24168,1
23685,24178,21061,1
23686,24179,24130,1
23687,24180,24179,1
23688,24181,24179,1
23689,24182,21061,1
23690,24183,24125,1
23691,24184,24183,1
23692,24185,24183,1
23693,24186,21061,1
23694,24187,24125,1
23695,24188,21061,1
23696,24189,24125,1
23697,24190,24189,1
23698,24191,24189,1
23699,24192,24189,1
23700,24193,24192,1
23701,24194,18228,1
23702,24195,24194,1
23703,24196,24194,1
23704,24197,24194,1
23705,24198,24194,1
23706,24199,24194,1
23707,24200,24189,1
23708,24201,24189,1
23709,24202,24201,1
23710,24203,24201,1
23711,24204,24201,1
23712,24205,24201,1
23713,24206,24201,1
23714,24207,24201,1
23715,24208,24201,1
23716,24209,24201,1
23717,24210,24201,1
23718,24211,24125,1
23719,24212,24211,1
23720,24213,24211,1
23721,24214,24211,1
23722,24215,24211,1
23723,24216,24211,1
23724,24217,24216,1
23725,24218,24216,1
23726,24219,21061,1
23727,24220,24211,1
23728,24221,39948,1
23729,24222,21061,1
23730,24223,24125,1
23731,24224,24223,1
23732,24225,24223,1
23733,24226,24223,1
23734,24227,24223,1
23735,24228,24227,1
23736,24229,24227,1
23737,24230,24223,1
23738,24231,24230,1
23739,24232,24230,1
23740,24233,24230,1
23741,24234,24125,1
23742,24235,21061,1
23743,24236,24234,1
23744,24237,21061,1
23745,24238,24234,1
23746,24239,21061,1
23747,24240,24234,1
23748,24241,21061,1
23749,24242,24234,1
23750,24243,21061,1
23751,24244,24234,1
23752,24245,24125,1
23753,24246,21061,1
23754,24247,24245,1
23755,24248,21061,1
23756,24249,24245,1
23757,24250,21061,1
23758,24251,24245,1
23759,24252,21061,1
23760,24253,24245,1
23761,24254,21061,1
23762,24255,24245,1
23763,24256,21061,1
23764,24257,24245,1
23765,24258,21061,1
23766,24259,24245,1
23767,24260,21061,1
23768,24261,24245,1
23769,24262,21061,1
23770,24263,24245,1
23771,24264,24263,1
23772,24265,24263,1
23773,24266,21061,1
23774,24267,24263,1
23775,24268,21061,1
23776,24269,24245,1
23777,24270,24245,1
23778,24271,24270,1
23779,24272,24270,1
23780,24273,24245,1
23781,24274,24273,1
23782,24275,24245,1
23783,24276,24273,1
23784,24277,21061,1
23785,24278,24245,1
23786,24279,21061,1
23787,24280,24245,1
23788,24281,21061,1
23789,24282,24245,1
23790,24283,21061,1
23791,24284,24245,1
23792,24285,21061,1
23793,24286,24245,1
23794,24287,24286,1
23795,24288,24286,1
23796,24289,21061,1
23797,24290,24292,1
23798,24291,24292,1
23799,24292,24245,1
23800,24293,21061,1
23801,24294,24245,1
23802,24295,21061,1
23803,24296,24245,1
23804,24297,24296,1
23805,24298,21061,1
23806,24299,24125,1
23807,24300,21060,1
23808,24301,21061,1
23809,24302,24119,1
23810,24303,21060,1
23811,24304,24119,1
23812,24305,21156,1
23813,24306,24305,1
23814,24307,24304,1
23815,24308,24304,1
23816,24309,21061,1
23817,24310,24304,1
23818,24311,24310,1
23819,24312,24310,1
23820,24313,24310,1
23821,24314,24304,1
23822,24315,24304,1
23823,24316,24304,1
23824,24317,21061,1
23825,24318,24304,1
23826,24319,24304,1
23827,24320,24319,1
23828,24321,21061,1
23829,24322,24304,1
23830,24323,21061,1
23831,24324,24304,1
23832,24325,21061,1
23833,24326,24304,1
23834,24327,24326,1
23835,24328,21061,1
23836,24329,24304,1
23837,24330,24329,1
23838,24331,24329,1
23839,24332,21061,1
23840,24333,24304,1
23841,24334,21061,1
23842,24335,24304,1
23843,24336,21061,1
23844,24337,24304,1
23845,24338,21061,1
23846,24339,24304,1
23847,24340,21060,1
23848,24341,24119,1
23849,24342,21061,1
23850,24343,24341,1
23851,24344,24341,1
23852,24345,21061,1
23853,24346,24341,1
23854,24347,21060,1
23855,24348,21061,1
23856,24349,24093,1
23857,24350,24349,1
23858,24351,24349,1
23859,24352,24093,1
23860,24353,21061,1
23861,24354,24352,1
23862,24355,24352,1
23863,24356,24352,1
23864,24357,21061,1
23865,24358,24093,1
23866,24359,21060,1
23867,24360,21061,1
23868,24361,24119,1
23869,24362,21061,1
23870,24363,24361,1
23871,24364,22693,1
23872,24365,22693,1
23873,24366,22693,1
23874,24367,22693,1
23875,24368,24367,1
23876,24369,24368,1
23877,24370,39802,1
23878,24371,21060,1
23879,24372,22226,1
23880,24373,21061,1
23881,24374,24372,1
23882,24375,24374,1
23883,24376,24375,1
23884,24377,24374,1
23885,24378,24374,1
23886,24379,24374,1
23887,24380,24372,1
23888,24381,24380,1
23889,24382,24372,1
23890,24383,24382,1
23891,24384,24372,1
23892,24385,21061,1
23893,24386,24374,1
23894,24387,24386,1
23895,24388,21061,1
23896,24389,24386,1
23897,24390,24386,1
23898,24391,21060,1
23899,24392,21061,1
23900,24393,24372,1
23901,24394,24393,1
23902,24395,24393,1
23903,24396,21061,1
23904,24397,24372,1
23905,24398,21060,1
23906,24399,24372,1
23907,24400,21061,1
23908,24401,24399,1
23909,24402,24399,1
23910,24403,21061,1
23911,24404,24399,1
23912,24405,21061,1
23913,24406,24399,1
23914,24407,21060,1
23915,24408,24372,1
23916,24409,21061,1
23917,24410,24408,1
23918,24411,21061,1
23919,24412,24408,1
23920,24413,21061,1
23921,24414,24372,1
23922,24415,21061,1
23923,24416,24408,1
23924,24417,21061,1
23925,24418,24408,1
23926,24419,21061,1
23927,24420,24372,1
23928,24421,24372,1
23929,24422,21061,1
23930,24423,21061,1
23931,24424,24372,1
23932,24425,21061,1
23933,24426,24372,1
23934,24427,24426,1
23935,24428,24426,1
23936,24429,24426,1
23937,24430,24426,1
23938,24431,24426,1
23939,24432,21061,1
23940,24433,24426,1
23941,24434,21061,1
23942,24435,24372,1
23943,24436,11715,1
23944,24437,24436,1
23945,24438,24436,1
23946,24439,24436,1
23947,24440,24436,1
23948,24441,24436,1
23949,24442,24436,1
23950,24443,41676,1
23951,24444,41660,1
23952,24445,41660,1
23953,24446,24444,1
23954,24447,21149,1
23955,24448,18347,1
23956,24449,21149,1
23957,24450,18347,1
23958,24451,21060,1
23959,24452,24449,1
23960,24453,21061,1
23961,24454,24452,1
23962,24455,21061,1
23963,24456,24452,1
23964,24457,21061,1
23965,24458,24452,1
23966,24459,21061,1
23967,24460,24452,1
23968,24461,21061,1
23969,24462,24452,1
23970,24463,21061,1
23971,24464,24452,1
23972,24465,21061,1
23973,24466,24452,1
23974,24467,21060,1
23975,24468,24449,1
23976,24469,21061,1
23977,24470,24468,1
23978,24471,21060,1
23979,24472,21061,1
23980,24473,24468,1
23981,24474,24468,1
23982,24475,21060,1
23983,24476,24449,1
23984,24477,21061,1
23985,24478,24476,1
23986,24479,21060,1
23987,24480,24449,1
23988,24481,21061,1
23989,24482,24449,1
23990,24483,24480,1
23991,24484,21060,1
23992,24485,24449,1
23993,24486,21061,1
23994,24487,24485,1
23995,24488,21061,1
23996,24489,24485,1
23997,24490,21061,1
23998,24491,24485,1
23999,24492,18347,1
24000,24493,21060,1
24001,24494,21061,1
24002,24495,21149,1
24003,24496,40034,1
24004,24497,40022,1
24005,24498,41044,1
24006,24499,41647,1
24007,24500,39783,1
24008,24501,39783,1
24009,24502,40034,1
24010,24503,41647,1
24011,24504,39783,1
24012,24505,39783,1
24013,24506,24505,1
24014,24507,39783,1
24015,24508,41647,1
24016,24509,39783,1
24017,24510,41475,1
24018,24511,41471,1
24019,24512,24511,1
24020,24513,41471,1
24021,24514,24513,1
24022,24515,41471,1
24023,24516,41470,1
24024,24517,40171,1
24025,24518,24517,1
24026,24519,40171,1
24027,24520,40178,1
24028,24521,41470,1
24029,24522,24521,1
24030,24523,24521,1
24031,24524,24521,1
24032,24525,24521,1
24033,24526,24525,1
24034,24527,24525,1
24035,24528,40034,1
24036,24529,41252,1
24037,24530,41252,1
24038,24531,41252,1
24039,24532,40324,1
24040,24533,40323,1
24041,24534,41647,1
24042,24535,86360,1
24043,24536,39853,1
24044,24537,39853,1
24045,24538,21207,1
24046,24539,24538,1
24047,24540,21207,1
24048,24541,24538,1
24049,24542,23597,1
24050,24543,18347,1
24051,24544,21149,1
24052,24545,24544,1
24053,24546,24544,1
24054,24547,18347,1
24055,24548,24544,1
24056,24549,24546,1
24057,24550,54648,1
24058,24551,24544,1
24059,24552,21060,1
24060,24553,24544,1
24061,24554,21061,1
24062,24555,24553,1
24063,24556,24555,1
24064,24557,24553,1
24065,24558,24556,1
24066,24559,24556,1
24067,24560,24553,1
24068,24561,24555,1
24069,24562,24553,1
24070,24563,24561,1
24071,24564,24555,1
24072,24565,24555,1
24073,24566,24555,1
24074,24567,24565,1
24075,24568,24565,1
24076,24569,24565,1
24077,24570,21061,1
24078,24571,21061,1
24079,24572,24553,1
24080,24573,24572,1
24081,24574,24573,1
24082,24575,24572,1
24083,24576,24572,1
24084,24577,24572,1
24085,24578,24572,1
24086,24579,24572,1
24087,24580,21061,1
24088,24581,24553,1
24089,24582,21061,1
24090,24583,24553,1
24091,24584,24583,1
24092,24585,21061,1
24093,24586,21061,1
24094,24587,21061,1
24095,24588,24551,1
24096,24589,21061,1
24097,24590,21061,1
24098,24591,24551,1
24099,24592,21061,1
24100,24593,24551,1
24101,24594,21060,1
24102,24595,24549,1
24103,24596,21061,1
24104,24597,24595,1
24105,24598,21061,1
24106,24599,24595,1
24107,24600,24599,1
24108,24601,24599,1
24109,24602,24599,1
24110,24603,24599,1
24111,24604,21061,1
24112,24605,24595,1
24113,24606,24605,1
24114,24607,24605,1
24115,24608,24605,1
